movieId,Titulo,Investimento (em milhoes),Bilheteria (pessoas)
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",13.41266645,5801276.916
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",4.876665252,5106410.624
3071,Stand and Deliver (1988),29.21588719,7071614.99
3072,Moonstruck (1987),37.5547914,9796820.538
3074,Jeremiah Johnson (1972),6.491338973,5378564.644
3075,Repulsion (1965),3.852111854,5583590.991
3076,Irma la Douce (1963),45.61565893,8904413.711
3077,42 Up (1998),10.60182778,6814660.437
3078,Liberty Heights (1999),18.47145804,6119046.469
3079,Mansfield Park (1999),3.678770711,4864538.748
3081,Sleepy Hollow (1999),7.396179412,5345959.19
3082,"World Is Not Enough, The (1999)",26.02552331,8358215.737
3083,All About My Mother (Todo sobre mi madre) (1999),27.7591238,7908269.648
3086,Babes in Toyland (1934),5.056100545,6092506.015
3087,Scrooged (1988),37.12809333,8320221.657
3088,Harvey (1950),5.654192715,5794541.88
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),16.55046082,6144050.438
3090,Matewan (1987),27.60829848,6243229.252
3091,Kagemusha (1980),8.684454086,5792007.655
3093,McCabe & Mrs. Miller (1971),5.310880388,6430768.595
3094,Maurice (1987),3.821795358,4003339.228
3095,"Grapes of Wrath, The (1940)",18.03945771,7411526.329
3096,My Man Godfrey (1957),10.55829176,7619302.02
3097,"Shop Around the Corner, The (1940)",31.99689632,8204378.457
3098,"Natural, The (1984)",27.34932076,7727873.542
3099,Shampoo (1975),23.4007957,8435384.947
3100,"River Runs Through It, A (1992)",29.10519686,7945884.366
3101,Fatal Attraction (1987),39.46609367,7615766.191
3102,Jagged Edge (1985),3.829595141,4048814.922
3103,Stanley & Iris (1990),3.944766439,5720544.378
3104,Midnight Run (1988),18.68128425,8232083.887
3105,Awakenings (1990),5.851341138,4906107.831
3106,Come See the Paradise (1990),8.791510494,4351339.115
3107,Backdraft (1991),45.32737544,8528419.345
3108,"Fisher King, The (1991)",5.286251676,5435106.875
3109,"River, The (1984)",4.198758642,5430850.315
3110,Country (1984),20.16523791,5863244.148
3111,Places in the Heart (1984),29.25474038,7680565.928
3112,night Mother (1986),8.866687914,4547043.034
3113,End of Days (1999),14.6268382,6331938.661
3114,Toy Story 2 (1999),28.91428646,8175064.541
3115,Flawless (1999),7.001834328,4843168.656
3116,Miss Julie (1999),5.487491493,5960500.989
3117,Ride with the Devil (1999),8.469364996,7787041.052
3118,Tumbleweeds (1999),9.820890585,6951409.788
3120,"Distinguished Gentleman, The (1992)",11.20579961,7542951.54
3121,"Hitch-Hiker, The (1953)",27.22385502,6499445.751
3122,Santa Fe Trail (1940),24.48187406,7838871.901
3125,"End of the Affair, The (1999)",4.721610574,6384964.629
3127,Holy Smoke (1999),9.884120167,5935771.696
3128,"Map of the World, A (1999)",12.58429542,8133790.169
3129,Sweet and Lowdown (1999),29.00967108,8342480.334
3130,Bonfire of the Vanities (1990),34.08484807,7964125.32
3133,Go West (1925),4.578209343,6113817.053
3134,Grand Illusion (La grande illusion) (1937),36.56830447,9063437.017
3135,"Great Santini, The (1979)",3.607432305,4917222.704
3136,"James Dean Story, The (1957)",4.537947661,4051180.335
3138,Stealing Home (1988),31.1852717,10425458.69
3140,Three Ages (1923),12.87672114,6084329.867
3141,"Two Jakes, The (1990)",28.08178253,7379096.246
3142,U2: Rattle and Hum (1988),15.99306471,6450441.817
3143,Hell in the Pacific (1968),5.843988906,4950525.366
3144,"Glass Bottom Boat, The (1966)",39.43115375,10108597.59
3145,Cradle Will Rock (1999),15.65044811,5886596.718
3146,Deuce Bigalow: Male Gigolo (1999),6.832263123,5253233.701
3147,"Green Mile, The (1999)",45.96667417,9474698.087
3148,"Cider House Rules, The (1999)",14.75768953,7431081.986
3150,"War Zone, The (1999)",19.67815867,7615602.802
3152,"Last Picture Show, The (1971)",40.70455457,7303208.175
3153,"7th Voyage of Sinbad, The (1958)",11.6280943,6727853.688
3155,Anna and the King (1999),27.85650019,7274610.573
3156,Bicentennial Man (1999),18.76257659,6096233.928
3157,Stuart Little (1999),16.52888282,7964441.952
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",5.285443153,5551385.958
3159,Fantasia 2000 (1999),4.77598263,7052595.442
3160,Magnolia (1999),11.04436896,6239207.983
3161,Onegin (1999),32.52419954,8266365.58
3163,Topsy-Turvy (1999),6.314972283,5973440.851
3165,Boiling Point (1993),8.690982249,6758440.854
3166,Brenda Starr (1989),5.818846112,7668223.018
3167,Carnal Knowledge (1971),6.518883558,5149390.99
3168,Easy Rider (1969),44.44798316,8837994.731
3169,The Falcon and the Snowman (1985),10.92296443,4971603.504
3171,Room at the Top (1959),6.657501911,7443065.084
3173,Any Given Sunday (1999),42.69844113,11594738.3
3174,Man on the Moon (1999),38.86850842,11117542.79
3175,Galaxy Quest (1999),31.66903908,10271847.1
3176,"Talented Mr. Ripley, The (1999)",8.990210502,5919962.302
3177,Next Friday (2000),41.52358296,8952336.074
3178,"Hurricane, The (1999)",31.19971173,7620124.245
3179,Angela's Ashes (1999),4.309241585,4170356.248
3180,Play it to the Bone (1999),26.8299523,7557045.869
3181,Titus (1999),12.32414961,5451469.616
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",25.83158064,8481916.057
3183,"Third Miracle, The (1999)",27.46021559,8634925.128
3185,Snow Falling on Cedars (1999),12.13641384,7619293.128
3186,"Girl, Interrupted (1999)",5.399143259,6359522.855
3188,"Life and Times of Hank Greenberg, The (1998)",19.80640514,6214280.802
3189,My Dog Skip (1999),43.61776029,10496301.52
3190,Supernova (2000),9.290966091,5652596.796
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",14.69318163,5864219.227
3194,"Way We Were, The (1973)",3.574531169,3175110.927
3196,Stalag 17 (1953),15.40841769,6406412.546
3197,"Presidio, The (1988)",19.01066411,4407332.857
3198,Papillon (1973),12.27651928,6176831.528
3199,Pal Joey (1957),17.50990998,8838793.042
3200,"Last Detail, The (1973)",6.117305324,5511962.705
3201,Five Easy Pieces (1970),15.12390488,5309126.873
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),5.477796231,4840968.417
3203,Dead Calm (1989),4.508414472,3775432.98
3204,"Boys from Brazil, The (1978)",7.878642962,5604837.906
3205,Black Sunday (La maschera del demonio) (1960),5.083902221,6111801.494
3206,Against All Odds (1984),6.184630444,6225739.014
3207,"Snows of Kilimanjaro, The (1952)",9.20350609,6649373.261
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),42.31930395,9132060.165
3210,Fast Times at Ridgemont High (1982),21.50249932,7251112.653
3211,"Cry in the Dark, A (1988)",17.75730192,5279655.881
3213,Batman: Mask of the Phantasm (1993),6.87862434,5382916.593
3214,American Flyers (1985),4.54245598,4723639.66
3216,"Vampyros Lesbos (Vampiras, Las) (1971)",7.216924134,6169186.567
3217,"Star Is Born, A (1937)",7.438497657,5770918.147
3218,Poison (1991),5.922128049,5040447.969
3219,Pacific Heights (1990),4.391594956,5897504.027
3221,"Draughtsman's Contract, The (1982)",5.206361859,6110391.163
3223,"Zed & Two Noughts, A (1985)",27.17016625,8342988.363
3224,Woman in the Dunes (Suna no onna) (1964),10.03789507,5055882.795
3225,Down to You (2000),33.50350404,10674713.19
3232,Seven Chances (1925),3.946913507,4437578.42
3235,Where the Buffalo Roam (1980),32.41804955,10290562.85
3238,Eye of the Beholder (1999),5.576163863,5345797.556
3239,Isn't She Great? (2000),23.40910952,6827222.425
3240,"Big Tease, The (1999)",4.41318397,5214954.855
3241,"Cup, The (PhÌ¦rpa) (1999)",11.36231522,4145556.214
3243,Encino Man (1992),4.423702721,5886156.326
3244,"Goodbye Girl, The (1977)",10.92719951,8320961.74
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),5.036107229,4531581.774
3246,Malcolm X (1992),10.32063556,6806664.075
3247,Sister Act (1992),6.659758858,7050171.873
3248,Sister Act 2: Back in the Habit (1993),12.46203796,5417214.409
3249,"Hand That Rocks the Cradle, The (1992)",4.893963817,7373763.224
3250,Alive (1993),4.308774797,6373270.716
3251,Agnes of God (1985),3.609028976,4421465.512
3252,Scent of a Woman (1992),16.64929887,6339003.697
3253,Wayne's World (1992),4.306001976,6193821.099
3254,Wayne's World 2 (1993),13.43673015,9917604.549
3255,"League of Their Own, A (1992)",14.04611136,6261815.133
3256,Patriot Games (1992),3.689732374,5475649.942
3257,"Bodyguard, The (1992)",47.89186443,9123865.441
3258,Death Becomes Her (1992),3.630741747,6899444.654
3259,Far and Away (1992),11.72082348,4752746.432
3260,Howards End (1992),26.23941016,9363760.109
3261,Singles (1992),9.695240128,5012446.485
3262,Twin Peaks: Fire Walk with Me (1992),7.220255102,8171468.119
3263,White Men Can't Jump (1992),8.613276085,5025676.533
3264,Buffy the Vampire Slayer (1992),44.11609932,9106149.459
3265,Hard-Boiled (Lat sau san taam) (1992),37.05910157,9925182.083
3266,Man Bites Dog (C'est arrivÌ© prÌ¬s de chez vous) (1992),8.657367854,6882216.56
3267,"Mariachi, El (1992)",11.47972809,7510548.383
3268,Stop! Or My Mom Will Shoot (1992),36.07729659,9623841.81
3269,Forever Young (1992),3.589730144,5684501.679
3270,"Cutting Edge, The (1992)",18.14419003,8070868.174
3271,Of Mice and Men (1992),16.6388755,9006286.031
3272,Bad Lieutenant (1992),18.02492514,5528864.134
3273,Scream 3 (2000),3.933979141,3993624.232
3274,Single White Female (1992),17.53515763,6805225.882
3275,"Boondock Saints, The (2000)",15.95357914,5394830.71
3276,Gun Shy (2000),6.581705092,7253582.188
3281,"Brandon Teena Story, The (1998)",22.55695243,7184493.936
3282,Different for Girls (1996),23.35546707,7849469.191
3284,They Might Be Giants (1971),26.42720755,8249468.218
3285,"Beach, The (2000)",21.82201691,7570503.575
3286,Snow Day (2000),37.07748775,8488022.85
3287,"Tigger Movie, The (2000)",12.37759885,5384683.26
3289,Not One Less (Yi ge dou bu neng shao) (1999),16.88249134,6982051.552
3292,"Big Combo, The (1955)",6.224583353,6172197.53
3294,Eaten Alive (1977),31.61188405,11060239.83
3296,To Sir with Love (1967),19.77635947,6655188.263
3298,Boiler Room (2000),7.710170741,3620248.618
3299,Hanging Up (2000),3.730882747,6651249.034
3300,Pitch Black (2000),4.297684856,5742318.882
3301,"Whole Nine Yards, The (2000)",21.6119678,7580288.607
3302,Beautiful People (1999),3.668135724,5653620.414
3303,Black Tar Heroin: The Dark End of the Street (2000),39.77406273,10815340.27
3304,Blue Collar (1978),3.709068948,6041672.971
3306,"Circus, The (1928)",21.4892837,7808253.608
3307,City Lights (1931),30.78360346,7575262.762
3308,"Flamingo Kid, The (1984)",22.49828337,4941839.367
3309,"Dog's Life, A (1918)",27.09864235,8659276.004
3310,"Kid, The (1921)",47.29164329,11570877
3313,Class Reunion (1982),3.934977385,6242253.516
3314,"Big Trees, The (1952)",18.99563236,7496771.536
3316,Reindeer Games (2000),4.457473605,7210278.139
3317,Wonder Boys (2000),11.13331837,6222413.236
3318,Deterrence (1999),6.340973074,7778938.302
3320,Mifune's Last Song (Mifunes sidste sang) (1999),12.94246248,6105082.8
3324,Drowning Mona (2000),7.136443967,4717980.954
3325,"Next Best Thing, The (2000)",49.99343087,10280567.33
3326,What Planet Are You From? (2000),26.25966692,8864490.593
3327,Beyond the Mat (1999),32.94964829,6319946.385
3328,Ghost Dog: The Way of the Samurai (1999),5.797752851,7195849.693
3329,The Year My Voice Broke (1987),37.13104182,8323629.677
3330,Splendor in the Grass (1961),5.187441097,6412940.611
3331,My Tutor (1983),5.504920042,4541699.227
3334,Key Largo (1948),4.742505425,3611154.652
3338,For All Mankind (1989),14.99020538,7108157.294
3339,Cross of Iron (1977),17.27312572,6699461.205
3340,Bride of the Monster (1955),6.178444365,6858329.926
3341,Born Yesterday (1950),35.63558132,8575123.79
3342,Birdy (1984),4.380302454,5824581.189
3343,And God Created Woman (1988),4.44364507,5822735.959
3344,Blood Feast (1963),7.351224767,4373962.162
3347,Never Cry Wolf (1983),11.93552703,6581557.44
3349,"Perils of Pauline, The (1947)",21.5538656,7992659.37
3350,"Raisin in the Sun, A (1961)",3.811620622,4824361.387
3351,Two Thousand Maniacs! (1964),15.00382216,6991061.128
3354,Mission to Mars (2000),10.26783816,7441453.552
3355,"Ninth Gate, The (1999)",42.66782118,9252926.982
3357,East-West (Est-ouest) (1999),21.2409147,6345368.394
3358,Defending Your Life (1991),3.550115847,4226807.664
3359,Breaking Away (1979),3.450377424,5017374.725
3360,Hoosiers (a.k.a. Best Shot) (1986),36.46247662,7203756.325
3361,Bull Durham (1988),12.60854981,6236382.177
3362,Dog Day Afternoon (1975),33.80202798,10247306.89
3363,American Graffiti (1973),9.665563397,7799503.538
3364,"Asphalt Jungle, The (1950)",13.47818597,7001998.568
3365,"Searchers, The (1956)",4.505158514,5430929.361
3368,"Big Country, The (1958)",5.664055658,5249150.919
3370,Betrayed (1988),3.62967397,5399909.409
3371,Bound for Glory (1976),7.776935058,6411918.478
3377,Hangmen Also Die! (1943),22.54571649,5940087.321
3379,On the Beach (1959),36.21040604,8109910.289
3380,Railroaded! (1947),5.664986436,6168369.525
3384,"Taking of Pelham One Two Three, The (1974)",11.46147686,7067814.731
3385,Volunteers (1985),5.966592016,5626784.837
3386,JFK (1991),26.86567951,7379313.412
3387,Who's Harry Crumb? (1989),5.200824026,5608389.898
3388,Harry and the Hendersons (1987),11.25180068,5480386.471
3390,Shanghai Surprise (1986),4.710399386,7845835.836
3391,Who's That Girl? (1987),9.349703357,7134073.608
3392,She-Devil (1989),21.83094921,6336368.829
3393,Date with an Angel (1987),3.66796221,7239777.469
3394,Blind Date (1987),4.038354597,5445174.984
3395,Nadine (1987),4.709357656,4515197.27
3396,"Muppet Movie, The (1979)",9.739193385,5723460.724
3397,"Great Muppet Caper, The (1981)",6.456064305,6118148.748
3398,"Muppets Take Manhattan, The (1984)",18.91504986,6465165.061
3399,Sesame Street Presents Follow That Bird (1985),13.59884784,7275162.585
3400,We're Back! A Dinosaur's Story (1993),6.856483547,5209334.142
3401,Baby... Secret of the Lost Legend (1985),39.45132001,9795012.507
3402,Turtle Diary (1985),48.85919608,11261360.88
3404,Titanic (1953),27.08590821,7849355.565
3405,"Night to Remember, A (1958)",7.133496552,5731597.518
3406,Captain Horatio Hornblower R.N. (1951),33.6071284,6808638.358
3408,Erin Brockovich (2000),26.08760565,6418491.247
3409,Final Destination (2000),35.01680775,7912839.709
3412,"Bear, The (Ours, L') (1988)",20.00341556,7803159.891
3414,Love Is a Many-Splendored Thing (1955),6.227652287,7001921.557
3415,"Mirror, The (Zerkalo) (1975)",4.958402531,7033217.041
3417,"Crimson Pirate, The (1952)",8.252827256,5701551.481
3418,Thelma & Louise (1991),32.93265828,7863875.118
3420,...And Justice for All (1979),4.199265446,6016695.078
3421,Animal House (1978),19.75776435,6096593.074
3422,She's Gotta Have It (1986),22.81745261,7550178.166
3423,School Daze (1988),6.321432136,6906447.528
3424,Do the Right Thing (1989),42.7000381,8962855.956
3425,Mo' Better Blues (1990),26.00994297,6287587.547
3426,Jungle Fever (1991),13.70084334,7226616.798
3427,Coogan's Bluff (1968),16.14275004,7910214.374
3428,"Champ, The (1979)",6.041217734,6169784.691
3429,Creature Comforts (1989),45.89132305,8087207.967
3430,Death Wish (1974),5.085214293,5256680.862
3431,Death Wish 2 (1982),5.083164603,5877860.89
3432,Death Wish 3 (1985),6.086481744,7738299.147
3434,Death Wish 5: The Face of Death (1994),13.43954115,9572062.659
3435,Double Indemnity (1944),12.2395323,6249160.943
3436,Dying Young (1991),6.27882626,4668371.294
3437,Cool as Ice (1991),21.60681712,6332721.578
3438,Teenage Mutant Ninja Turtles (1990),7.334608724,5111573.789
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),5.509903428,6020887.441
3440,Teenage Mutant Ninja Turtles III (1993),36.97921812,8789119.83
3441,Red Dawn (1984),31.05966466,8575527.168
3442,Band of the Hand (1986),40.62101154,9674015.049
3444,Bloodsport (1988),5.751152257,3617468.357
3445,Eyes of Laura Mars (1978),10.65318824,6041845.804
3446,Funny Bones (1995),41.65194311,6994298.641
3447,"Good Earth, The (1937)",18.23445954,7085250.219
3448,"Good Morning, Vietnam (1987)",18.38292413,8371917.644
3449,"Good Mother, The (1988)",18.97794085,5304589.979
3450,Grumpy Old Men (1993),3.608083191,5727662.235
3451,Guess Who's Coming to Dinner (1967),19.06968618,5509822.406
3452,Romeo Must Die (2000),6.908734161,4091262.634
3453,Here on Earth (2000),6.307386358,4975793.87
3454,Whatever It Takes (2000),5.213103965,7558152.05
3456,"Color of Paradise, The (Rang-e khoda) (1999)",8.283245024,7075462.023
3457,Waking the Dead (2000),6.316436296,5409969.48
3459,Gothic (1986),6.542127487,5871041.832
3460,Hillbillys in a Haunted House (1967),10.72951371,6012816.438
3461,Lord of the Flies (1963),3.652384608,4627653.909
3462,Modern Times (1936),21.51403986,6074585.78
3463,Last Resort (National Lampoon's Last Resort) (1994),19.07784926,9277675.641
3465,That's Life! (1986),16.90884142,7372166.396
3466,Heart and Souls (1993),3.63562131,4079284.165
3467,Hud (1963),10.72265642,6500429.4
3468,"Hustler, The (1961)",26.5037739,6954757.862
3469,Inherit the Wind (1960),49.83002063,10655084.91
3470,Dersu Uzala (1975),7.945981895,5857585.577
3471,Close Encounters of the Third Kind (1977),3.644926211,5753969.889
3474,Retroactive (1997),33.24938579,8042560.101
3475,"Place in the Sun, A (1951)",6.815225785,5452968.868
3476,Jacob's Ladder (1990),4.346373966,4833729.949
3477,Empire Records (1995),8.842262985,6040765.326
3478,"Bamba, La (1987)",16.11543703,6359300.911
3479,Ladyhawke (1985),3.941245883,4853287.386
3480,Lucas (1986),7.570426051,5516423.696
3481,High Fidelity (2000),13.11752064,6687785.289
3483,"Road to El Dorado, The (2000)",12.80125021,6251407.807
3484,"Skulls, The (2000)",6.793787976,3589539.891
3487,El Dorado (1966),5.597110609,7842533.52
3489,Hook (1991),13.83218808,6942758.295
3490,Horror Express (1972),11.73192179,7697213.116
3491,My Chauffeur (1986),4.622049933,5840530.198
3492,"Son of the Sheik, The (1926)",15.28345011,4386401.797
3494,True Grit (1969),31.95470612,7307329.918
3495,Roadside Prophets (1992),31.39220435,8095197.116
3496,Madame Sousatzka (1988),36.70688999,8255859.732
3497,Max Dugan Returns (1983),7.710888605,6933803.157
3498,Midnight Express (1978),22.5476884,8721139.367
3499,Misery (1990),34.33230051,7519651.808
